douban_id,imdb
1292048,tt0108394
1292049,tt0111507
1292050,tt0073629
1292052,tt0111161
1292055,tt0301357
1292056,tt0329485
1292060,tt0100150
1292061,tt0332658
1292062,tt0169547
1292063,tt0118799
1292064,tt0120382
1292065,tt0086250
1292067,tt0116282
1292206,tt0114787
1292207,tt0078875
1292208,tt0317248
1292209,tt0050508
1292210,tt0066319
1292211,tt0287467
1292212,tt0120632
1292213,tt0114996
1292214,tt0114814
1292215,tt0211915
1292216,tt0245712
1292217,tt0166924
1292218,tt0140888
1292219,tt0297721
1292220,tt0113703
1292222,tt0075314
1292223,tt0114369
1292224,tt0073486
1292225,tt0081505
1292226,tt0062622
1292228,tt0120399
1292229,tt0110632
1292230,tt0102138
1292233,tt0066921
1292234,tt0344510
1292238,tt0083987
1292260,tt0078788
1292262,tt0087843
1292264,tt0190590
1292267,tt0371724
1292268,tt0099685
1292269,tt0070735
1292270,tt0180093
1292271,tt0061722
1292272,tt0363589
1292274,tt0362227
1292275,tt0130827
1292276,tt0120148
1292277,tt0117737
1292278,tt0092603
1292279,tt0120601
1292280,tt0307901
1292281,tt0301727
1292282,tt0000008
1292285,tt0117040
1292286,tt0293715
1292287,tt0105859
1292288,tt0033467
1292289,tt0215240
1292321,tt0090557
1292326,tt0414852
1292327,tt0068375
1292328,tt0109688
1292329,tt0101985
1292330,tt0091406
1292332,tt0118929
1292333,tt0295178
1292335,tt0119396
1292337,tt0408664
1292338,tt0055032
1292339,tt0420627
1292340,tt0397317
1292341,tt0098724
1292342,tt0066580
1292343,tt0289879
1292344,tt0349903
1292345,tt0109045
1292347,tt0328832
1292348,tt0119488
1292349,tt0056172
1292352,tt0181875
1292365,tt0110081
1292370,tt0099487
1292371,tt0146271
1292396,tt0123328
1292397,tt0119926
1292401,tt0314331
1292402,tt0213847
1292403,tt0077416
1292434,tt0244316
1292440,tt0095159
1292444,tt0266308
1292445,tt0089960
1292449,tt0115736
1292450,tt0168043
1292451,tt0352343
1292452,tt0101516
1292453,tt0082694
1292454,tt0117998
1292455,tt0104139
1292456,tt0093936
1292457,tt0147004
1292458,tt0042286
1292459,tt0011841
1292460,tt0120478
1292461,tt0159730
1292462,tt0091129
1292464,tt0066579
1292465,tt0032551
1292466,tt0070903
1292467,tt0090095
1292468,tt0115751
1292469,tt0035189
1292470,tt0102614
1292471,tt0023042
1292472,tt0072684
1292473,tt0057465
1292474,tt0109506
1292475,tt0101357
1292476,tt0078721
1292477,tt0106364
1292479,tt0059243
1292480,tt0118631
1292481,tt0061749
1292482,tt0107659
1292483,tt0064405
1292484,tt0117060
1292485,tt0116882
1292486,tt0095188
1292487,tt0109446
1292489,tt0194722
1292490,tt0107665
1292491,tt0167427
1292492,tt0120678
1292493,tt0118655
1292494,tt0083851
1292495,tt0087538
1292496,tt0051193
1292497,tt0082198
1292498,tt0057239
1292499,tt0102687
1292500,tt0092513
1292501,tt0083907
1292502,tt0061620
1292503,tt0104405
1292504,tt0093191
1292505,tt0115571
1292506,tt0109683
1292507,tt0089767
1292508,tt0110939
1292509,tt0040705
1292510,tt0112571
1292511,tt0092699
1292512,tt0026097
1292513,tt0104073
1292514,tt0036432
1292515,tt0055630
1292516,tt0040897
1292517,tt0074475
1292518,tt0146838
1292519,tt0049223
1292520,tt0109759
1292521,tt0047296
1292522,tt0039437
1292523,tt0107290
1292524,tt0052702
1292525,tt0163069
1292526,tt0120036
1292527,tt0105585
1292528,tt0117951
1292529,tt0182789
1292530,tt0120724
1292531,tt0094291
1292532,tt0094226
1292533,tt0059592
1292534,tt0087298
1292535,tt0053131
1292536,tt0097123
1292537,tt0020112
1292538,tt0099005
1292539,tt0019071
1292540,tt0100436
1292541,tt0119164
1292542,tt0120609
1292543,tt0059470
1292544,tt0038116
1292545,tt0068786
1292546,tt0081031
1292547,tt0010323
1292549,tt0011652
1292550,tt0056937
1292551,tt0104892
1292552,tt0120890
1292553,tt0111503
1292554,tt0106979
1292555,tt0079116
1292556,tt0171363
1292557,tt0119223
1292558,tt0118647
1292559,tt0024034
1292560,tt0028373
1292561,tt0032194
1292563,tt0076843
1292564,tt0062373
1292565,tt0040724
1292566,tt0060921
1292567,tt0062711
1292568,tt0037465
1292569,tt0102307
1292571,tt0068156
1292572,tt0085255
1292573,tt0093428
1292574,tt0053291
1292575,tt0118564
1292576,tt0073026
1292577,tt0118623
1292579,tt0101605
1292580,tt0119062
1292581,tt0119453
1292582,tt0101376
1292583,tt0079261
1292584,tt0040525
1292585,tt0112461
1292586,tt0092593
1292587,tt0096071
1292588,tt0037515
1292589,tt0055031
1292590,tt0118928
1292591,tt0057590
1292592,tt0107843
1292593,tt0038166
1292596,tt0119734
1292597,tt0056687
1292598,tt0100758
1292599,tt0100814
1292600,tt0074899
1292601,tt0085211
1292603,tt0119695
1292604,tt0047849
1292605,tt0020641
1292606,tt0039566
1292607,tt0116531
1292608,tt0076327
1292609,tt0157503
1292610,tt0037988
1292612,tt0120631
1292613,tt0046051
1292614,tt0066832
1292615,tt0081375
1292616,tt0089731
1292617,tt0100442
1292618,tt0090305
1292619,tt0087821
1292620,tt0046085
1292621,tt0020018
1292622,tt0068762
1292623,tt0040765
1292624,tt0120812
1292625,tt0032138
1292626,tt0093894
1292627,tt0093029
1292629,tt0113117
1292630,tt0050490
1292631,tt0100822
1292632,tt0102578
1292633,tt0126839
1292634,tt0120185
1292635,tt0084412
1292636,tt0039840
1292638,tt0059800
1292639,tt0138510
1292640,tt0120655
1292641,tt0085478
1292642,tt0116329
1292643,tt0022495
1292644,tt0062952
1292645,tt0079073
1292646,tt0106519
1292647,tt0116483
1292648,tt0164026
1292649,tt0095031
1292650,tt0138797
1292651,tt0052151
1292653,tt0160236
1292654,tt0073098
1292656,tt0119217
1292657,tt0054353
1292658,tt0058331
1292659,tt0119094
1292660,tt0140352
1292661,tt0050882
1292662,tt0115783
1292663,tt0120034
1292664,tt0074285
1292666,tt0118744
1292667,tt0087921
1292668,tt0049730
1292669,tt0074156
1292670,tt0019729
1292671,tt0120716
1292672,tt0037885
1292673,tt0106266
1292674,tt0120901
1292675,tt0077355
1292676,tt0150377
1292677,tt0113189
1292678,tt0085852
1292679,tt0118845
1292680,tt0149261
1292681,tt0104797
1292682,tt0115964
1292683,tt0102697
1292684,tt0064840
1292685,tt0119623
1292686,tt0166252
1292688,tt0087365
1292689,tt0080634
1292691,tt0120906
1292693,tt0042646
1292694,tt0086361
1292695,tt0090886
1292696,tt0107438
1292697,tt0095016
1292698,tt0109428
1292699,tt0071877
1292700,tt0097044
1292701,tt0104231
1292702,tt0113972
1292703,tt0112818
1292704,tt0108592
1292707,tt0154443
1292708,tt0027459
1292709,tt0120654
1292710,tt0033537
1292711,tt0087479
1292712,tt0118750
1292713,tt0046949
1292715,tt0082193
1292716,tt0077305
1292717,tt0095897
1292718,tt0105265
1292719,tt0047528
1292720,tt0109830
1292721,tt0202677
1292722,tt0120338
1292723,tt0117468
1292724,tt0217624
1292725,tt0093840
1292726,tt0060396
1292727,tt0091065
1292728,tt0117500
1292729,tt0074812
1292730,tt0044672
1292731,tt0053361
1292732,tt0130121
1292733,tt0039192
1292734,tt0066141
1292735,tt0013427
1292736,tt0108500
1292737,tt0031580
1292738,tt0093105
1292739,tt0116365
1292740,tt0047162
1292741,tt0070190
1292742,tt0041838
1292743,tt0145531
1292744,tt0037017
1292745,tt0118682
1292746,tt0099371
1292747,tt0049233
1292748,tt0032181
1292749,tt0108333
1292750,tt0052218
1292751,tt0118887
1292752,tt0168501
1292753,tt0075359
1292754,tt0097742
1292755,tt0094731
1292756,tt0089155
1292757,tt0032910
1292758,tt0099615
1292759,tt0110932
1292760,tt0030341
1292761,tt0117128
1292762,tt0055895
1292763,tt0074515
1292764,tt0091167
1292765,tt0112431
1292766,tt0066026
1292767,tt0046303
1292768,tt0079672
1292769,tt0120591
1292770,tt0098320
1292771,tt0066830
1292772,tt0085794
1292773,tt0066989
1292774,tt0076723
1292775,tt0051845
1292776,tt0111464
1292777,tt0095853
1292778,tt0017925
1292779,tt0119345
1292780,tt0081534
1292781,tt0120863
1292782,tt0070297
1292784,tt0083922
1292785,tt0080339
1292786,tt0089941
1292787,tt0107004
1292788,tt0165196
1292789,tt0060424
1292790,tt0074102
1292791,tt0077288
1292792,tt0102494
1292793,tt0101984
1292795,tt0070061
1292796,tt0082269
1292797,tt0043458
1292798,tt0120744
1292799,tt0031398
1292800,tt0034242
1292802,tt0024852
1292803,tt0116126
1292804,tt0085873
1292805,tt0160429
1292806,tt0072730
1292807,tt0097240
1292808,tt0039416
1292809,tt0094750
1292810,tt0055489
1292811,tt0112887
1292812,tt0067185
1292813,tt0099052
1292814,tt0109635
1292815,tt0034891
1292816,tt0057007
1292817,tt0065687
1292818,tt0024548
1292819,tt0054885
1292820,tt0131325
1292821,tt0160401
1292822,tt0109444
1292823,tt0089017
1292824,tt0120800
1292827,tt0117218
1292828,tt0084228
1292829,tt0109040
1292830,tt0059527
1292831,tt0103994
1292832,tt0088993
1292833,tt0102469
1292834,tt0116040
1292835,tt0024610
1292836,tt0130018
1292837,tt0049092
1292838,tt0069404
1292839,tt0094375
1292840,tt0032904
1292841,tt0014646
1292842,tt0118863
1292843,tt0120530
1292844,tt0050487
1292845,tt0090264
1292846,tt0088107
1292847,tt0026725
1292848,tt0081070
1292849,tt0120815
1292850,tt0100157
1292851,tt0107007
1292852,tt0091474
1292853,tt0064793
1292854,tt0133952
1292855,tt0036872
1292856,tt0164114
1292857,tt0070666
1292858,tt0149624
1292859,tt0080907
1292860,tt0053318
1292861,tt0076100
1292862,tt0056264
1292863,tt0107209
1292864,tt0083686
1292865,tt0073858
1292866,tt0083833
1292867,tt0087578
1292868,tt0116707
1292869,tt0093565
1292871,tt0106673
1292872,tt0101507
1292873,tt0145734
1292874,tt0096969
1292875,tt0136244
1292876,tt0103303
1292877,tt0108551
1292878,tt0076451
1292880,tt0076716
1292881,tt0079470
1292882,tt0116503
1292883,tt0074281
1292884,tt0095253
1292885,tt0034272
1292887,tt0083190
1292888,tt0143924
1292889,tt0095497
1292890,tt0051994
1292891,tt0082979
1292892,tt0037865
1292893,tt0112679
1292894,tt0093818
1292895,tt0110200
1292897,tt0009611
1292898,tt0119051
1292899,tt0087751
1292900,tt0115012
1292901,tt0089791
1292903,tt0069754
1292904,tt0033891
1292905,tt0113228
1292906,tt0088161
1292907,tt0103786
1292908,tt0154420
1292909,tt0101889
1292910,tt0164181
1292911,tt0124298
1292913,tt0103919
1292914,tt0076141
1292915,tt0161970
1292916,tt0088930
1292918,tt0096734
1292919,tt0120913
1292920,tt0168075
1292921,tt0115639
1292922,tt0101745
1292923,tt0023027
1292924,tt0096073
1292925,tt0092005
1292926,tt0034297
1292927,tt0084335
1292928,tt0073822
1292929,tt0120899
1292930,tt0145660
1292931,tt0118892
1292932,tt0078902
1292933,tt0120598
1292934,tt0115907
1292935,tt0177185
1292936,tt0078481
1292937,tt0070290
1292938,tt0076752
1292939,tt0087258
1292940,tt0052530
1292941,tt0070819
1292942,tt0100211
1292943,tt0210945
1292944,tt0075029
1292945,tt0063121
1292947,tt0051077
1292948,tt0081633
1292949,tt0086859
1292950,tt0111770
1292951,tt0119361
1292952,tt0217893
1292953,tt0109936
1292954,tt0032655
1292955,tt0113858
1292956,tt0077530
1292957,tt0179116
1292958,tt0047821
1292959,tt0086066
1292960,tt0098554
1292961,tt0100196
1292962,tt0156588
1292963,tt0019421
1292964,tt0076155
1292965,tt0118749
1292966,tt0101004
1292967,tt0080623
1292968,tt0028944
1292969,tt0050825
1292971,tt0025948
1292972,tt0027532
1292973,tt0120630
1292974,tt0085486
1292975,tt0102468
1292976,tt0075704
1292977,tt0112281
1292980,tt0083064
1292981,tt0070644
1292982,tt0132512
1292983,tt0113986
1292984,tt0077247
1292985,tt0075040
1292986,tt0123324
1292987,tt0120512
1292988,tt0066808
1292989,tt0043618
1292990,tt0104350
1292991,tt0087078
1292992,tt0048527
1292993,tt0175777
1292994,tt0089853
1292995,tt0100681
1292996,tt0078718
1292997,tt0214299
1292998,tt0012532
1292999,tt0052809
1293001,tt0041452
1293002,tt0168172
1293003,tt0109297
1293004,tt0107943
1293005,tt0220100
1293006,tt0120831
1293007,tt0118708
1293008,tt0035896
1293009,tt0117688
1293010,tt0118661
1293011,tt0116294
1293013,tt0116629
1293014,tt0032701
1293015,tt0060481
1293016,tt0063765
1293017,tt0043614
1293018,tt0182295
1293019,tt0163978
1293020,tt0120323
1293021,tt0076636
1293023,tt0082111
1293024,tt0115644
1293025,tt0094612
1293026,tt0077914
1293027,tt0084481
1293028,tt0067800
1293030,tt0056910
1293031,tt0107507
1293032,tt0034928
1293033,tt0170691
1293034,tt0100594
1293035,tt0144120
1293036,tt0036377
1293037,tt0073440
1293038,tt0009018
1293039,tt0100212
1293040,tt0085370
1293041,tt0079219
1293042,tt0084516
1293043,tt0080716
1293044,tt0072933
1293045,tt0066999
1293046,tt0109642
1293047,tt0043924
1293048,tt0120402
1293050,tt0195685
1293051,tt0166090
1293052,tt0024166
1293053,tt0110678
1293054,tt0091875
1293055,tt0111756
1293057,tt0038363
1293058,tt0100395
1293059,tt0035664
1293060,tt0022454
1293061,tt0051706
1293062,tt0199725
1293063,tt0082958
1293064,tt0097257
1293065,tt0063642
1293066,tt0072737
1293067,tt0118883
1293068,tt0167350
1293069,tt0088194
1293070,tt0109890
1293071,tt0050986
1293072,tt0055928
1293073,tt0091064
1293074,tt0046998
1293076,tt0073341
1293077,tt0084707
1293078,tt0107927
1293079,tt0029864
1293080,tt0083745
1293081,tt0078087
1293082,tt0050714
1293084,tt0022386
1293085,tt0117915
1293086,tt0084821
1293087,tt0063013
1293088,tt0099785
1293089,tt0041996
1293090,tt0128442
1293091,tt0083131
1293092,tt0087182
1293093,tt0046247
1293094,tt0064418
1293095,tt0088258
1293096,tt0167249
1293097,tt0147612
1293098,tt0125037
1293099,tt0200469
1293100,tt0029604
1293101,tt0102050
1293102,tt0117710
1293103,tt0063152
1293104,tt0063227
1293105,tt0056736
1293106,tt0240380
1293107,tt0041699
1293108,tt0118966
1293109,tt0086961
1293110,tt0172610
1293111,tt0031066
1293112,tt0077315
1293113,tt0117333
1293114,tt0132213
1293115,tt0188863
1293116,tt0022879
1293117,tt0091369
1293118,tt0070034
1293119,tt0078723
1293120,tt0097757
1293121,tt0114536
1293122,tt0023470
1293123,tt0079123
1293124,tt0103874
1293125,tt0165773
1293126,tt0060491
1293127,tt0065396
1293128,tt0044040
1293129,tt0086154
1293130,tt0120152
1293131,tt0120647
1293132,tt0119123
1293133,tt0134084
1293134,tt0095903
1293135,tt0115433
1293136,tt0087265
1293137,tt0116225
1293138,tt0065488
1293139,tt0116421
1293140,tt0099582
1293141,tt0065636
1293142,tt0117619
1293143,tt0080761
1293144,tt0073075
1293145,tt0107818
1293146,tt0057091
1293147,tt0104684
1293148,tt0130192
1293149,tt0163579
1293150,tt0052618
1293151,tt0120448
1293152,tt0082612
1293153,tt0039417
1293154,tt0031835
1293155,tt0081398
1293156,tt0053976
1293157,tt0105211
1293158,tt0116695
1293159,tt0061927
1293160,tt0061913
1293161,tt0071455
1293162,tt0042958
1293163,tt0078444
1293164,tt0111693
1293165,tt0047898
1293166,tt0028358
1293167,tt0111257
1293168,tt0027125
1293169,tt0051141
1293170,tt0047094
1293171,tt0209958
1293172,tt0093389
1293173,tt0146316
1293174,tt0143145
1293175,tt0085959
1293176,tt0038182
1293177,tt0052561
1293178,tt0092086
1293179,tt0120889
1293180,tt0141907
1293181,tt0054215
1293182,tt0050083
1293183,tt0117608
1293184,tt0120709
1293185,tt0115986
1293186,tt0116897
1293187,tt0186975
1293188,tt0102789
1293189,tt0052097
1293190,tt0059749
1293191,tt0106307
1293192,tt0062765
1293193,tt0191754
1293194,tt0074235
1293195,tt0040823
1293196,tt0104299
1293197,tt0120303
1293199,tt0019760
1293200,tt0080678
1293201,tt0073903
1293202,tt0176809
1293203,tt0099653
1293204,tt0097239
1293205,tt0061089
1293206,tt0064866
1293207,tt0035431
1293208,tt0041555
1293209,tt0067992
1293210,tt0109049
1293211,tt0104969
1293212,tt0094737
1293213,tt0046911
1293214,tt0119594
1293215,tt0083564
1293216,tt0029146
1293217,tt0052832
1293218,tt0077275
1293219,tt0063385
1293220,tt0014358
1293221,tt0049291
1293223,tt0124743
1293224,tt0062218
1293225,tt0120746
1293226,tt0036775
1293227,tt0120008
1293228,tt0059712
1293229,tt0090329
1293230,tt0068278
1293231,tt0111667
1293232,tt0077405
1293233,tt0110296
1293234,tt0050976
1293235,tt0126016
1293236,tt0118843
1293237,tt0115669
1293238,tt0107920
1293239,tt0125971
1293240,tt0082406
1293241,tt0066922
1293242,tt0114788
1293243,tt0155732
1293244,tt0029162
1293245,tt0116075
1293246,tt0076639
1293247,tt0021148
1293248,tt0119887
1293249,tt0085210
1293250,tt0047494
1293251,tt0041967
1293252,tt0119896
1293253,tt0100665
1293254,tt0105654
1293255,tt0043465
1293256,tt0078841
1293257,tt0065484
1293258,tt0160127
1293259,tt0139699
1293260,tt0119709
1293261,tt0071970
1293262,tt0033717
1293263,tt0099739
1293264,tt0074870
1293265,tt0128907
1293266,tt0109279
1293267,tt0098157
1293268,tt0080569
1293269,tt0047542
1293270,tt0012349
1293271,tt0053779
1293272,tt0072173
1293273,tt0018806
1293275,tt0082497
1293276,tt0093822
1293277,tt0033722
1293278,tt0116442
1293279,tt0020640
1293280,tt0100224
1293281,tt0054198
1293282,tt0172726
1293283,tt0059319
1293284,tt0116277
1293285,tt0104507
1293286,tt0105327
1293287,tt0119219
1293288,tt0056626
1293289,tt0034578
1293290,tt0092804
1293291,tt0157000
1293292,tt0090056
1293293,tt0092890
1293294,tt0064519
1293295,tt0119576
1293296,tt0141399
1293297,tt0094964
1293298,tt0068294
1293299,tt0070460
1293300,tt0127552
1293301,tt0072274
1293302,tt0061613
1293303,tt0134154
1293304,tt0037547
1293305,tt0056215
1293306,tt0069687
1293307,tt0069303
1293308,tt0071797
1293309,tt0107711
1293310,tt0056443
1293311,tt0028231
1293312,tt0041866
1293313,tt0110598
1293314,tt0114187
1293315,tt0098694
1293316,tt0084726
1293317,tt0115759
1293318,tt0095327
1293319,tt0119141
1293320,tt0050105
1293321,tt0043511
1293322,tt0033729
1293323,tt0101640
1293324,tt0065126
1293325,tt0092007
1293326,tt0120094
1293327,tt0063592
1293328,tt0110265
1293329,tt0032156
1293330,tt0120902
1293331,tt0082511
1293332,tt0123034
1293333,tt0114287
1293334,tt0080365
1293335,tt0113161
1293336,tt0098368
1293337,tt0158011
1293338,tt0080646
1293339,tt0079135
1293340,tt0119502
1293341,tt0086425
1293342,tt0088445
1293343,tt0031602
1293344,tt0065483
1293345,tt0064757
1293346,tt0113101
1293347,tt0044926
1293348,tt0065377
1293350,tt0120735
1293351,tt0116426
1293352,tt0038355
1293353,tt0104431
1293354,tt0117071
1293355,tt0239686
1293356,tt0109723
1293357,tt0077538
1293358,tt0064940
1293359,tt0199683
1293360,tt0109381
1293361,tt0167284
1293362,tt0119304
1293363,tt0118818
1293364,tt0120891
1293365,tt0106379
1293366,tt0043961
1293367,tt0073694
1293368,tt0113957
1293369,tt0113198
1293370,tt0047574
1293371,tt0086197
1293372,tt0150662
1293373,tt0113870
1293374,tt0072890
1293375,tt0091159
1293376,tt0059930
1293377,tt0106866
1293378,tt0099747
1293379,tt0096193
1293380,tt0090022
1293381,tt0022100
1293382,tt0133122
1293383,tt0131646
1293384,tt0114084
1293385,tt0072251
1293386,tt0088315
1293387,tt0116999
1293388,tt0104008
1293389,tt0029870
1293390,tt0117894
1293391,tt0093133
1293392,tt0095243
1293393,tt0061523
1293394,tt0064116
1293395,tt0076085
1293396,tt0091763
1293397,tt0040795
1293398,tt0045758
1293399,tt0086879
1293400,tt0203019
1293401,tt0048308
1293402,tt0016480
1293403,tt0053182
1293404,tt0068323
1293405,tt0143874
1293406,tt0039645
1293407,tt0082371
1293409,tt0124102
1293410,tt0042464
1293411,tt0080738
1293412,tt0118570
1293413,tt0063483
1293414,tt0102816
1293415,tt0041746
1293416,tt0039302
1293417,tt0116136
1293418,tt0026056
1293419,tt0116247
1293420,tt0109504
1293421,tt0086543
1293422,tt0093304
1293423,tt0105466
1293424,tt0087957
1293425,tt0170454
1293426,tt0061852
1293427,tt0113010
1293428,tt0050458
1293429,tt0026264
1293430,tt0107840
1293431,tt0105121
1293432,tt0082869
1293433,tt0120184
1293434,tt0120768
1293435,tt0014142
1293436,tt0089652
1293437,tt0110687
1293438,tt0070328
1293439,tt0080798
1293440,tt0090110
1293441,tt0115963
1293442,tt0114508
1293443,tt0074851
1293444,tt0033152
1293445,tt0096244
1293446,tt0057076
1293447,tt0109951
1293448,tt0092991
1293449,tt0053226
1293450,tt0087175
1293451,tt0100944
1293452,tt0105869
1293453,tt0120728
1293454,tt0106950
1293455,tt0156794
1293456,tt0093512
1293457,tt0134067
1293458,tt0127349
1293459,tt0119934
1293460,tt0045152
1293461,tt0104427
1293462,tt0107611
1293463,tt0085387
1293464,tt0049170
1293465,tt0132451
1293466,tt0094828
1293467,tt0131046
1293468,tt0030287
1293469,tt0117445
1293470,tt0164052
1293471,tt0097576
1293472,tt0162945
1293473,tt0093437
1293474,tt0042367
1293475,tt0105839
1293476,tt0116705
1293477,tt0115438
1293478,tt0091786
1293479,tt0105356
1293480,tt0067309
1293482,tt0084827
1293483,tt0119574
1293484,tt0056059
1293485,tt0080453
1293486,tt0010418
1293487,tt0087091
1293488,tt0072973
1293489,tt0062407
1293490,tt0019451
1293491,tt0048673
1293492,tt0015648
1293493,tt0118747
1293494,tt0103759
1293495,tt0107497
1293496,tt0108174
1293497,tt0104756
1293498,tt0066892
1293499,tt0032155
1293500,tt0102526
1293501,tt0116306
1293502,tt0041498
1293503,tt0099173
1293504,tt0133985
1293505,tt0076095
1293506,tt0119874
1293507,tt0058724
1293508,tt0057193
1293509,tt0068240
1293510,tt0065528
1293511,tt0070379
1293512,tt0052027
1293513,tt0048563
1293514,tt0058083
1293515,tt0118956
1293516,tt0172711
1293517,tt0090774
1293518,tt0109803
1293519,tt0089360
1293520,tt0066286
1293521,tt0119210
1293522,tt0086567
1293523,tt0046534
1293524,tt0108149
1293525,tt0072417
1293526,tt0051003
1293527,tt0120586
1293528,tt0151568
1293529,tt0084865
1293530,tt0172495
1293531,tt0119116
1293532,tt0216787
1293533,tt0110093
1293534,tt0118736
1293535,tt0038661
1293536,tt0072402
1293537,tt0118571
1293538,tt0245567
1293539,tt0026643
1293540,tt0082398
1293541,tt0080487
1293542,tt0041163
1293543,tt0078869
1293544,tt0102926
1293545,tt0088133
1293546,tt0120683
1293547,tt0083798
1293548,tt0039634
1293549,tt0113347
1293550,tt0035105
1293551,tt0040820
1293552,tt0065206
1293553,tt0076245
1293554,tt0120780
1293555,tt0128853
1293556,tt0046384
1293557,tt0059565
1293558,tt0077889
1293559,tt0094077
1293560,tt0010747
1293561,tt0068473
1293562,tt0113449
1293563,tt0094008
1293564,tt0175880
1293565,tt0114608
1293566,tt0105695
1293567,tt0082351
1293568,tt0070698
1293569,tt0041587
1293570,tt0102266
1293571,tt0062467
1293572,tt0086837
1293573,tt0041329
1293574,tt0117628
1293575,tt0087747
1293576,tt0053804
1293577,tt0054172
1293578,tt0113043
1293579,tt0076683
1293580,tt0076070
1293581,tt0088172
1293582,tt0048424
1293583,tt0077414
1293584,tt0048356
1293585,tt0093664
1293586,tt0062141
1293587,tt0073631
1293588,tt0041098
1293589,tt0089821
1293590,tt0044081
1293591,tt0075265
1293592,tt0033627
1293593,tt0074412
1293594,tt0082517
1293595,tt0097570
1293596,tt0113627
1293597,tt0039335
1293598,tt0015863
1293599,tt0075612
1293600,tt0047472
1293601,tt0092654
1293602,tt0063050
1293603,tt0082416
1293604,tt0057263
1293605,tt0071807
1293606,tt0049778
1293607,tt0133059
1293608,tt0035979
1293609,tt0192614
1293610,tt0072826
1293611,tt0063035
1293612,tt0096171
1293613,tt0021873
1293614,tt0119592
1293615,tt0119305
1293616,tt0065215
1293617,tt0041257
1293618,tt0015163
1293619,tt0117438
1293620,tt0096018
1293621,tt0118137
1293622,tt0117096
1293623,tt0066601
1293624,tt0128278
1293625,tt0106684
1293626,tt0056197
1293627,tt0041530
1293629,tt0087032
1293630,tt0181288
1293631,tt0099819
1293632,tt0097106
1293633,tt0033226
1293634,tt0081114
1293637,tt0125454
1293638,tt0045333
1293639,tt0094721
1293640,tt0067314
1293641,tt0106309
1293642,tt0106504
1293643,tt0107468
1293644,tt0102557
1293645,tt0120770
1293646,tt0016308
1293647,tt0032145
1293648,tt0120595
1293649,tt0168785
1293650,tt0088299
1293651,tt0099699
1293653,tt0071230
1293654,tt0109813
1293655,tt0086494
1293656,tt0177789
1293657,tt0109816
1293658,tt0086605
1293659,tt0042702
1293660,tt0124198
1293661,tt0088879
1293662,tt0043983
1293663,tt0057565
1293664,tt0101465
1293665,tt0116259
1293666,tt0157515
1293667,tt0021577
1293668,tt0030848
1293669,tt0107387
1293670,tt0063534
1293671,tt0120483
1293672,tt0102299
1293673,tt0103327
1293674,tt0059555
1293675,tt0079082
1293676,tt0117774
1293677,tt0063611
1293678,tt0162005
1293679,tt0114857
1293680,tt0106412
1293681,tt0097910
1293682,tt0019824
1293683,tt0109707
1293684,tt0119535
1293685,tt0033436
1293687,tt0120687
1293688,tt0061735
1293689,tt0062150
1293690,tt0141369
1293691,tt0073650
1293692,tt0049833
1293693,tt0071275
1293694,tt0091954
1293695,tt0035238
1293696,tt0119595
1293697,tt0041113
1293698,tt0061512
1293699,tt0118925
1293700,tt0049030
1293701,tt0099395
1293702,tt0119567
1293703,tt0098204
1293704,tt0186045
1293705,tt0049881
1293706,tt0104454
1293707,tt0022158
1293708,tt0150915
1293709,tt0118944
1293710,tt0098503
1293711,tt0115723
1293712,tt0127629
1293713,tt0095652
1293714,tt0097441
1293715,tt0074119
1293716,tt0164802
1293717,tt0119457
1293718,tt0101272
1293719,tt0075194
1293720,tt0212826
1293721,tt0114616
1293722,tt0119783
1293723,tt0039204
1293724,tt0057197
1293725,tt0048380
1293726,tt0076666
1293727,tt0120603
1293728,tt0063557
1293729,tt0097618
1293730,tt0102216
1293731,tt0119008
1293732,tt0089177
1293733,tt0090366
1293734,tt0094327
1293735,tt0073636
1293736,tt0094606
1293737,tt0089457
1293738,tt0055124
1293739,tt0137904
1293740,tt0112346
1293741,tt0120324
1293742,tt0071206
1293743,tt0059903
1293744,tt0116831
1293745,tt0089746
1293746,tt0019429
1293747,tt0177943
1293748,tt0158371
1293749,tt0038650
1293750,tt0108211
1293751,tt0116731
1293752,tt0104516
1293753,tt0132477
1293754,tt0158493
1293755,tt0070047
1293756,tt0098752
1293757,tt0080157
1293758,tt0049189
1293759,tt0098691
1293760,tt0087332
1293761,tt0100200
1293762,tt0080360
1293764,tt0099348
1293765,tt0106342
1293766,tt0117913
1293767,tt0082846
1293768,tt0070895
1293769,tt0091035
1293770,tt0141926
1293771,tt0070653
1293772,tt0105414
1293773,tt0031516
1293774,tt0018578
1293775,tt0054866
1293776,tt0092550
1293777,tt0110443
1293778,tt0109836
1293779,tt0116669
1293780,tt0086617
1293781,tt0050598
1293782,tt0072431
1293783,tt0019254
1293784,tt0033851
1293785,tt0112384
1293786,tt0058213
1293787,tt0080881
1293788,tt0113097
1293789,tt0105217
1293790,tt0032850
1293791,tt0038303
1293792,tt0090605
1293793,tt0165854
1293794,tt0038578
1293795,tt0031505
1293796,tt0085244
1293797,tt0116860
1293798,tt0099253
1293799,tt0092099
1293800,tt0094834
1293801,tt0120670
1293802,tt0064400
1293803,tt0086429
1293804,tt0089841
1293805,tt0113999
1293806,tt0076729
1293807,tt0109484
1293808,tt0084565
1293809,tt0077663
